CHR	window	START	END	Cov
16	1155	12676922	12682246	53
16	1156	12682246	12691653	54
16	1157	12691653	12697590	58
16	1158	12697590	12704870	56
16	1159	12704870	12708711	57
16	1160	12708711	12712483	56
16	1161	12712483	12715788	52
16	1162	12715788	12718254	48
16	1163	12718254	12719433	50
16	1164	12719433	12720049	50
16	1165	12720049	12721243	47
16	1166	12721243	12724113	36
16	1167	12724113	12733350	33
16	1168	12733350	12734368	35
16	1169	12734368	12753531	31
16	1170	12753531	12782117	29
16	1171	12782117	12790722	28
16	1172	12790722	12793839	27
16	1173	12793839	12798882	26
16	1174	12798882	12801032	24
16	1175	12801032	12815954	22
16	1176	12815954	12817902	23
16	1177	12817902	12822280	22
16	1178	12822280	12826785	23
16	1179	12826785	12832390	36
16	1180	12832390	12843226	33
16	1181	12843226	12864818	32
16	1182	12864818	12867710	31
16	1183	12867710	12875153	30
16	1184	12875153	12879969	29
16	1185	12879969	12897578	13
16	1186	12897578	12904924	12
16	1187	12904924	12908797	7
16	1188	12908797	12911458	6
16	1189	12911458	12915034	4
16	1190	12915034	12918222	3
16	1191	12918222	12921307	2
16	1192	12921307	12931918	1
16	1193	12931918	13340565	3
16	1194	13340565	13380593	5
16	1195	13380593	13431379	6
16	1196	13431379	13678557	7
16	1197	13678557	13708865	8
16	1198	13708865	13718913	7
16	1199	13718913	13736629	8
16	1200	13736629	13754450	12
16	1201	13754450	13795867	10
16	1202	13795867	13813152	9
16	1203	13813152	13828600	15
16	1204	13828600	13868357	14
16	1205	13868357	13873966	16
16	1206	13873966	13875363	19
16	1207	13875363	13877198	20
16	1208	13877198	13887537	25
16	1209	13887537	13923020	37
16	1210	13923020	13933302	36
16	1211	13933302	13941352	20
16	1212	13941352	13957286	16
16	1213	13957286	14020487	11
16	1214	14020487	14051918	8
16	1215	14051918	14067361	7
16	1216	14067361	14071253	5
16	1217	14071253	14131534	2
16	1218	14131534	14492413	1
16	1219	14492413	14540919	2
16	1220	14540919	14643231	3
16	1221	14643231	14755908	4
16	1222	14755908	14761719	6
16	1223	14761719	14951389	5
16	1224	14951389	14970291	28
16	1225	14970291	14982988	29
16	1226	14982988	15070916	30
16	1227	15070916	15100301	59
16	1228	15100301	15120501	71
16	1229	15120501	15122801	80
16	1230	15122801	15123886	81
16	1231	15123886	15125441	85
16	1232	15125441	15127986	107
16	1233	15127986	15168760	112
16	1234	15168760	15170452	109
16	1235	15170452	15194989	99
16	1236	15194989	15198400	98
16	1237	15198400	15253672	91
16	1238	15253672	15280125	90
16	1239	15280125	15288094	91
16	1240	15288094	15381348	84
16	1241	15381348	15388638	86
16	1242	15388638	15457562	80
16	1243	15457562	15484868	82
16	1244	15484868	15784303	107
16	1245	15784303	15835521	108
16	1246	15835521	15962510	109
16	1247	15962510	15989686	108
16	1248	15989686	15996525	109
16	1249	15996525	16041768	110
16	1250	16041768	16095952	111
16	1251	16095952	16132331	114
16	1252	16132331	16143491	111
16	1253	16143491	16230290	110
16	1254	16230290	16236431	111
16	1255	16236431	16238584	112
16	1256	16238584	16244435	123
16	1257	16244435	16248510	165
16	1258	16248510	16249190	733
16	1259	16249190	16250356	735
16	1260	16250356	16256866	741
16	1261	16256866	16259712	742
16	1262	16259712	16263555	228
16	1263	16263555	16263662	229
16	1264	16263662	16267140	199
16	1265	16267140	16270877	119
16	1266	16270877	16272807	119
16	1267	16272807	16276964	114
16	1268	16276964	16292323	113
16	1269	16292323	16296537	109
16	1270	16296537	16308285	89
16	1271	16308285	16353166	67
16	1272	16353166	16620327	21
16	1273	16620327	16633361	22
16	1274	16633361	16667829	21
16	1275	16667829	16698433	20
16	1276	16698433	16726854	19
16	1277	16726854	16745200	18
16	1278	16745200	16831091	17
16	1279	16831091	16857605	18
16	1280	16857605	16878099	19
16	1281	16878099	16987923	18
16	1282	16987923	17134274	16
16	1283	17134274	17347158	17
16	1284	17347158	17833185	16
16	1285	17833185	17899063	17
16	1286	17899063	18106345	16
16	1287	18106345	18186000	15
16	1288	18186000	18196549	11
16	1289	18196549	18256086	7
16	1290	18256086	18309593	4
16	1291	18309593	19020634	0
16	1292	19020634	19105637	8
16	1293	19105637	19107838	1
16	1294	19107838	19641142	0
16	1295	19641142	19710824	1
16	1296	19710824	19792534	3
16	1297	19792534	19838302	1
16	1298	19838302	19871546	2
16	1299	19871546	19883228	1
16	1300	19883228	20410468	2
16	1301	20410468	20487094	3
16	1302	20487094	20653203	2
16	1303	20653203	20693590	1
16	1304	20693590	20926887	2
16	1305	20926887	20961231	6
16	1306	20961231	21015578	7
16	1307	21015578	21169828	6
16	1308	21169828	21190853	3
16	1309	21190853	21375759	2
16	1310	21375759	21388806	9
16	1311	21388806	21538186	9
16	1312	21538186	21578388	81
16	1313	21578388	21599056	173
16	1314	21599056	21609978	280
16	1315	21609978	21689571	281
16	1316	21689571	21739752	282
16	1317	21739752	21777910	31
16	1318	21777910	21778828	32
16	1319	21778828	21786995	24
16	1320	21786995	21788908	27
16	1321	21788908	21808679	23
16	1322	21808679	21946523	20
16	1323	21946523	21951415	187
16	1324	21951415	21958485	199
16	1325	21958485	21966574	201
16	1326	21966574	22019646	205
16	1327	22019646	22211808	206
16	1328	22211808	22219385	206
16	1329	22219385	22255898	207
16	1330	22255898	22274431	208
16	1331	22274431	22298392	207
16	1332	22298392	22401306	206
16	1333	22401306	22440319	205
16	1334	22440319	22545665	54
16	1335	22545665	22626347	30
16	1336	22626347	22638660	25
16	1337	22638660	22693375	4
16	1338	22693375	22748228	1
16	1339	22748228	22750715	0
16	1340	22750715	22845859	1
16	1341	22845859	23478535	0
16	1342	23478535	23583793	1
16	1343	23583793	23838158	0
16	1344	23838158	24207753	1
16	1345	24207753	25584578	0
16	1346	25584578	25647567	1
16	1347	25647567	25977900	0
16	1348	25977900	26008913	1
16	1349	26008913	26246709	2
16	1350	26246709	26280373	3
16	1351	26280373	26333846	4
16	1352	26333846	26377650	3
16	1353	26377650	26605704	2
16	1354	26605704	27029819	1
16	1355	27029819	27038182	2
16	1356	27038182	27102315	3
16	1357	27102315	27150916	4
16	1358	27150916	27172484	3
16	1359	27172484	27182710	2
16	1360	27182710	27404431	1
16	1361	27404431	27486021	0
16	1362	27486021	27733016	1
16	1363	27733016	28403147	0
16	1364	28403147	28485845	2
16	1365	28485845	28488943	3
16	1366	28488943	28490517	4
16	1367	28490517	28496014	5
16	1368	28496014	28508245	4
16	1369	28508245	28531287	5
16	1370	28531287	28631438	4
16	1371	28631438	28651732	5
16	1372	28651732	28734483	4
16	1373	28734483	28775159	14
16	1374	28775159	28818541	20
16	1375	28818541	28822819	21
16	1376	28822819	28824685	45
16	1377	28824685	28832382	46
16	1378	28832382	28835900	47
16	1379	28835900	29043450	48
16	1380	29043450	29108847	5
16	1381	29108847	29370640	3
16	1382	29370640	29596230	0
16	1383	29596230	29613511	47
16	1384	29613511	29617167	59
16	1385	29617167	29624931	60
16	1386	29624931	29644174	63
16	1387	29644174	29647832	68
16	1388	29647832	29652488	69
16	1389	29652488	29653752	71
16	1390	29653752	29716569	72
16	1391	29716569	29720349	73
16	1392	29720349	29835588	72
16	1393	29835588	29948401	71
16	1394	29948401	30190891	70
16	1395	30190891	30199805	69
16	1396	30199805	30208637	52
16	1397	30208637	31946713	0
16	1398	31946713	32039011	1
16	1399	32039011	32137965	3
16	1400	32137965	32379046	8
16	1401	32379046	32480924	54
16	1402	32480924	32570980	61
16	1403	32570980	32575599	64
16	1404	32575599	32650542	65
16	1405	32650542	32966666	42
16	1406	32966666	33490398	37
16	1407	33490398	33568541	27
16	1408	33568541	33607043	24
16	1409	33607043	33950086	0
16	1410	33950086	34179316	2
16	1411	34179316	34197195	12
16	1412	34197195	34422961	14
16	1413	34422961	34441739	13
16	1414	34441739	34490722	11
16	1415	34490722	34641461	12
16	1416	34641461	34720097	11
16	1417	34720097	34926822	12
16	1418	34926822	35174749	10
16	1419	35174749	35257261	7
16	1420	35257261	46662890	0
16	1421	46662890	46731413	1
16	1422	46731413	47611505	0
16	1423	47611505	48007906	2
16	1424	48007906	48028306	1
16	1425	48028306	53614194	0
16	1426	53614194	53660305	1
16	1427	53660305	53671620	2
16	1428	53671620	53686537	4
16	1429	53686537	53699921	5
16	1430	53699921	53727849	4
16	1431	53727849	53749128	3
16	1432	53749128	53756885	2
16	1433	53756885	53781464	3
16	1434	53781464	53790402	5
16	1435	53790402	53806145	4
16	1436	53806145	53831771	5
16	1437	53831771	53839135	4
16	1438	53839135	53848448	5
16	1439	53848448	53850741	7
16	1440	53850741	53874580	8
16	1441	53874580	53883452	8
16	1442	53883452	53906234	9
16	1443	53906234	53913792	8
16	1444	53913792	53935407	10
16	1445	53935407	53968145	15
16	1446	53968145	53970180	17
16	1447	53970180	53972071	18
16	1448	53972071	53981930	19
16	1449	53981930	53995500	18
16	1450	53995500	53998930	16
16	1451	53998930	54000907	15
16	1452	54000907	54003483	13
16	1453	54003483	54028708	12
16	1454	54028708	54032493	10
16	1455	54032493	54043107	8
16	1456	54043107	54082294	7
16	1457	54082294	54089726	3
16	1458	54089726	54102766	2
16	1459	54102766	54413648	0
16	1460	54413648	54424148	2
16	1461	54424148	54480323	4
16	1462	54480323	55153261	0
16	1463	55153261	55211634	1
16	1464	55211634	55404755	0
16	1465	55404755	55444665	1
16	1466	55444665	55522539	3
16	1467	55522539	55558730	4
16	1468	55558730	55569652	2
16	1469	55569652	55698510	1
16	1470	55698510	56883438	0
16	1471	56883438	56892818	1
16	1472	56892818	56897259	3
16	1473	56897259	56899006	5
16	1474	56899006	56899150	31
16	1475	56899150	56902212	32
16	1476	56902212	56903639	33
16	1477	56903639	56904649	35
16	1478	56904649	56906262	19
16	1479	56906262	56906297	20
16	1480	56906297	56906320	12
16	1481	56906320	56906351	11
16	1482	56906351	56906376	10
16	1483	56906376	56906604	3
16	1484	56906604	56906702	2
16	1485	56906702	56913059	0
16	1486	56913059	56914165	1
16	1487	56914165	56930251	0
16	1488	56930251	56936319	1
16	1489	56936319	56938375	3
16	1490	56938375	56946581	1
16	1491	56946581	57016092	0
16	1492	57016092	57551892	1
16	1493	57551892	57695685	0
16	1494	57695685	57765554	1
16	1495	57765554	57843440	0
16	1496	57843440	57928156	1
16	1497	57928156	58043255	0
16	1498	58043255	58188973	1
16	1499	58188973	58972045	0
16	1500	58972045	58981594	1
16	1501	58981594	59041233	20
16	1502	59041233	59041361	19
16	1503	59041361	59043630	1
16	1504	59043630	59185953	0
16	1505	59185953	59270485	1
16	1506	59270485	59403302	2
16	1507	59403302	59591808	3
16	1508	59591808	59685277	2
16	1509	59685277	59810412	3
16	1510	59810412	59931873	4
16	1511	59931873	60087005	3
16	1512	60087005	60237587	2
16	1513	60237587	60242781	3
16	1514	60242781	60247813	12
16	1515	60247813	60397091	14
16	1516	60397091	60403477	9
16	1517	60403477	60709422	2
16	1518	60709422	60747981	3
16	1519	60747981	60790088	4
16	1520	60790088	60790537	7
16	1521	60790537	60791655	8
16	1522	60791655	60968472	11
16	1523	60968472	61004897	10
16	1524	61004897	61103623	9
16	1525	61103623	61117343	3
16	1526	61117343	61304160	2
16	1527	61304160	61312259	3
16	1528	61312259	61473696	4
16	1529	61473696	61488074	5
16	1530	61488074	61542822	3
16	1531	61542822	61737298	2
16	1532	61737298	62179617	3
16	1533	62179617	62223426	7
16	1534	62223426	62315195	16
16	1535	62315195	62320694	17
16	1536	62320694	62371491	18
16	1537	62371491	62378750	12
16	1538	62378750	62397401	9
16	1539	62397401	62407036	10
16	1540	62407036	62424472	8
16	1541	62424472	62436650	9
16	1542	62436650	62439893	14
16	1543	62439893	62488003	17
16	1544	62488003	62581389	18
16	1545	62581389	62581851	19
16	1546	62581851	62584119	18
16	1547	62584119	62600911	12
16	1548	62600911	62610919	10
16	1549	62610919	62623634	9
16	1550	62623634	62823918	6
16	1551	62823918	62904022	5
16	1552	62904022	63063536	4
16	1553	63063536	63095499	5
16	1554	63095499	63104995	6
16	1555	63104995	63125267	5
16	1556	63125267	63142125	6
16	1557	63142125	63149721	7
16	1558	63149721	63177899	6
16	1559	63177899	63241267	7
16	1560	63241267	63264786	6
16	1561	63264786	63299207	5
16	1562	63299207	63360933	11
16	1563	63360933	63363886	14
16	1564	63363886	63389186	13
16	1565	63389186	63401297	15
16	1566	63401297	63412297	13
16	1567	63412297	63421172	10
16	1568	63421172	63428780	9
16	1569	63428780	63466159	10
16	1570	63466159	63486042	7
16	1571	63486042	63492589	8
16	1572	63492589	63534706	6
16	1573	63534706	63549560	6
16	1574	63549560	63561789	7
16	1575	63561789	63574006	11
16	1576	63574006	63604615	10
16	1577	63604615	63666617	9
16	1578	63666617	63672806	8
16	1579	63672806	63726110	11
16	1580	63726110	63758668	10
16	1581	63758668	63759373	11
16	1582	63759373	63788921	10
16	1583	63788921	63798095	9
16	1584	63798095	63894971	8
16	1585	63894971	63948429	9
16	1586	63948429	63950665	10
16	1587	63950665	63964145	8
16	1588	63964145	63990136	7
16	1589	63990136	63997575	8
16	1590	63997575	64085429	5
16	1591	64085429	64097356	4
16	1592	64097356	64125224	3
16	1593	64125224	64342614	2
16	1594	64342614	64404823	1
16	1595	64404823	64597620	3
16	1596	64597620	64671582	4
16	1597	64671582	65088804	2
16	1598	65088804	65202107	1
16	1599	65202107	65269277	2
16	1600	65269277	65302294	1
16	1601	65302294	65362881	0
16	1602	65362881	65399827	1
16	1603	65399827	65474856	7
16	1604	65474856	65710913	6
16	1605	65710913	66915062	0
16	1606	66915062	66956447	1
16	1607	66956447	67950613	0
16	1608	67950613	67964897	1
16	1609	67964897	67979422	2
16	1610	67979422	68824965	1
16	1611	68824965	69239015	0
16	1612	69239015	69406787	1
16	1613	69406787	69519790	2
16	1614	69519790	69973825	1
16	1615	69973825	70031939	2
16	1616	70031939	70045749	18
16	1617	70045749	70057959	20
16	1618	70057959	70062095	21
16	1619	70062095	70191223	22
16	1620	70191223	70194509	20
16	1621	70194509	70211267	15
16	1622	70211267	70232814	5
16	1623	70232814	70277564	2
16	1624	70277564	70600664	1
16	1625	70600664	70666410	0
16	1626	70666410	70762995	1
16	1627	70762995	71373230	0
16	1628	71373230	71384682	1
16	1629	71384682	71384884	2
16	1630	71384884	71386740	3
16	1631	71386740	71444325	4
16	1632	71444325	71483144	6
16	1633	71483144	71565056	7
16	1634	71565056	71572790	9
16	1635	71572790	71580264	8
16	1636	71580264	71641395	4
16	1637	71641395	71674882	3
16	1638	71674882	71693040	2
16	1639	71693040	71748688	1
16	1640	71748688	71981406	0
16	1641	71981406	71983772	1
16	1642	71983772	72003732	2
16	1643	72003732	72007399	3
16	1644	72007399	72020369	4
16	1645	72020369	72030074	3
16	1646	72030074	72033810	2
16	1647	72033810	72042682	1
16	1648	72042682	72055024	0
16	1649	72055024	72103769	4
16	1650	72103769	72219984	5
16	1651	72219984	72255577	6
16	1652	72255577	72260693	7
16	1653	72260693	72356419	2
16	1654	72356419	72390295	1
16	1655	72390295	72523927	2
16	1656	72523927	72558836	1
16	1657	72558836	72772669	2
16	1658	72772669	72931085	1
16	1659	72931085	73093535	0
16	1660	73093535	73119135	1
16	1661	73119135	73136794	2
16	1662	73136794	73147484	3
16	1663	73147484	73248477	4
16	1664	73248477	73403706	3
16	1665	73403706	73533482	2
16	1666	73533482	73543220	3
16	1667	73543220	73661110	2
16	1668	73661110	73704462	1
16	1669	73704462	73751801	3
16	1670	73751801	73829111	1
16	1671	73829111	73847806	2
16	1672	73847806	73879366	3
16	1673	73879366	73882848	4
16	1674	73882848	73922733	5
16	1675	73922733	74017426	4
16	1676	74017426	74039602	3
16	1677	74039602	74062869	2
16	1678	74062869	74111952	1
16	1679	74111952	74140113	2
16	1680	74140113	74301631	3
16	1681	74301631	74341902	2
16	1682	74341902	74355113	1
16	1683	74355113	74444900	0
16	1684	74444900	74465514	2
16	1685	74465514	74480980	3
16	1686	74480980	74537591	4
16	1687	74537591	74609177	3
16	1688	74609177	74688653	4
16	1689	74688653	74688948	5
16	1690	74688948	74704235	4
16	1691	74704235	74705424	3
16	1692	74705424	74721501	2
16	1693	74721501	74729219	5
16	1694	74729219	74743736	9
16	1695	74743736	74743872	10
16	1696	74743872	74754043	9
16	1697	74754043	74755804	10
16	1698	74755804	74762468	8
16	1699	74762468	74830344	7
16	1700	74830344	74831956	8
16	1701	74831956	74833151	9
16	1702	74833151	74855580	9
16	1703	74855580	74859217	11
16	1704	74859217	74862586	14
16	1705	74862586	74867442	15
16	1706	74867442	74868922	32
16	1707	74868922	74874522	48
16	1708	74874522	74875796	58
16	1709	74875796	74877063	59
16	1710	74877063	74881820	60
16	1711	74881820	74908237	77
16	1712	74908237	74950286	78
16	1713	74950286	74964089	77
16	1714	74964089	74967819	76
16	1715	74967819	74977320	75
16	1716	74977320	74984725	76
16	1717	74984725	74989467	73
16	1718	74989467	74990004	72
16	1719	74990004	74991808	54
16	1720	74991808	74998584	21
16	1721	74998584	75002852	19
16	1722	75002852	75006444	17
16	1723	75006444	75008947	16
16	1724	75008947	75012687	5
16	1725	75012687	75048634	4
16	1726	75048634	75104764	3
16	1727	75104764	75107716	4
16	1728	75107716	75130422	5
16	1729	75130422	75139341	4
16	1730	75139341	75150542	5
16	1731	75150542	75162298	6
16	1732	75162298	75230452	7
16	1733	75230452	75232528	8
16	1734	75232528	75255579	7
16	1735	75255579	75258617	8
16	1736	75258617	75281235	9
16	1737	75281235	75302349	10
16	1738	75302349	75306928	8
16	1739	75306928	75313485	9
16	1740	75313485	75322489	8
16	1741	75322489	75327916	7
16	1742	75327916	75359161	8
16	1743	75359161	75361995	9
16	1744	75361995	75385159	8
16	1745	75385159	75386349	7
16	1746	75386349	75396540	8
16	1747	75396540	75432681	6
16	1748	75432681	75438777	7
16	1749	75438777	75467223	8
16	1750	75467223	75490145	9
16	1751	75490145	75492576	10
16	1752	75492576	75493481	11
16	1753	75493481	75498386	12
16	1754	75498386	75499357	25
16	1755	75499357	75505561	24
16	1756	75505561	75512681	25
16	1757	75512681	75513569	27
16	1758	75513569	75521189	25
16	1759	75521189	75522979	24
16	1760	75522979	75531477	23
16	1761	75531477	75532492	26
16	1762	75532492	75534058	39
16	1763	75534058	75536272	56
16	1764	75536272	75540347	55
16	1765	75540347	75541360	69
16	1766	75541360	75541539	72
16	1767	75541539	75548704	64
16	1768	75548704	75553631	60
16	1769	75553631	75559745	59
16	1770	75559745	75564267	58
16	1771	75564267	75564668	57
16	1772	75564668	75565420	54
16	1773	75565420	75569739	43
16	1774	75569739	75575308	24
16	1775	75575308	75576580	23
16	1776	75576580	75578459	20
16	1777	75578459	75581069	8
16	1778	75581069	75582293	6
16	1779	75582293	75590092	5
16	1780	75590092	75596940	4
16	1781	75596940	75623640	3
16	1782	75623640	75635852	4
16	1783	75635852	75693029	5
16	1784	75693029	75873774	3
16	1785	75873774	75891123	7
16	1786	75891123	75894212	32
16	1787	75894212	75895932	34
16	1788	75895932	75900293	35
16	1789	75900293	75914496	37
16	1790	75914496	75923087	45
16	1791	75923087	75928805	46
16	1792	75928805	75942585	48
16	1793	75942585	75954371	50
16	1794	75954371	75965325	51
16	1795	75965325	75973563	54
16	1796	75973563	75978975	57
16	1797	75978975	75998739	58
16	1798	75998739	76002047	60
16	1799	76002047	76032020	59
16	1800	76032020	76056374	57
16	1801	76056374	76066145	22
16	1802	76066145	76071983	16
16	1803	76071983	76092009	15
16	1804	76092009	76099664	13
16	1805	76099664	76116347	11
16	1806	76116347	76127768	10
16	1807	76127768	76162666	8
16	1808	76162666	76174803	6
16	1809	76174803	76197376	4
16	1810	76197376	76282990	3
16	1811	76282990	76290155	6
16	1812	76290155	76350368	8
16	1813	76350368	76364177	9
16	1814	76364177	76394535	10
16	1815	76394535	76398320	9
16	1816	76398320	76432398	8
16	1817	76432398	76521236	6
16	1818	76521236	76523690	7
16	1819	76523690	76532583	8
16	1820	76532583	76544736	7
16	1821	76544736	76576662	9
16	1822	76576662	76600669	8
16	1823	76600669	76608160	9
16	1824	76608160	76610695	11
16	1825	76610695	76611263	13
16	1826	76611263	76611562	16
16	1827	76611562	76617507	19
16	1828	76617507	76652214	27
16	1829	76652214	76703755	26
16	1830	76703755	76706266	27
16	1831	76706266	76721960	12
16	1832	76721960	76726031	11
16	1833	76726031	76743414	10
16	1834	76743414	76783913	9
16	1835	76783913	76828027	10
16	1836	76828027	76828888	11
16	1837	76828888	76849186	12
16	1838	76849186	76858002	15
16	1839	76858002	76862439	16
16	1840	76862439	76880109	17
16	1841	76880109	76890126	16
16	1842	76890126	76907610	14
16	1843	76907610	76918895	15
16	1844	76918895	76935464	15
16	1845	76935464	76935681	16
16	1846	76935681	76938776	14
16	1847	76938776	76946720	16
16	1848	76946720	76967075	18
16	1849	76967075	77005187	19
16	1850	77005187	77049257	15
16	1851	77049257	77067287	14
16	1852	77067287	77201509	4
16	1853	77201509	77228629	6
16	1854	77228629	77240092	7
16	1855	77240092	77255735	8
16	1856	77255735	77258834	9
16	1857	77258834	77270103	10
16	1858	77270103	77276815	14
16	1859	77276815	77279769	15
16	1860	77279769	77295852	17
16	1861	77295852	77314194	18
16	1862	77314194	77317954	19
16	1863	77317954	77319869	20
16	1864	77319869	77320524	21
16	1865	77320524	77323248	22
16	1866	77323248	77327005	21
16	1867	77327005	77353778	23
16	1868	77353778	77353973	24
16	1869	77353973	77365726	23
16	1870	77365726	77380144	24
16	1871	77380144	77389002	24
16	1872	77389002	77395259	22
16	1873	77395259	77396145	23
16	1874	77396145	77398237	24
16	1875	77398237	77406775	25
16	1876	77406775	77415296	28
16	1877	77415296	77431739	27
16	1878	77431739	77445210	23
16	1879	77445210	77457066	22
16	1880	77457066	77465249	21
16	1881	77465249	77479287	20
16	1882	77479287	77503832	21
16	1883	77503832	77529847	20
16	1884	77529847	77541489	18
16	1885	77541489	77595335	17
16	1886	77595335	77604854	16
16	1887	77604854	77614822	15
16	1888	77614822	77618489	16
16	1889	77618489	77627354	15
16	1890	77627354	77635695	16
16	1891	77635695	77643421	15
16	1892	77643421	77668754	17
16	1893	77668754	77679810	18
16	1894	77679810	77682966	22
16	1895	77682966	77695251	23
16	1896	77695251	77702640	30
16	1897	77702640	77708877	31
16	1898	77708877	77710618	34
16	1899	77710618	77711532	33
16	1900	77711532	77715092	31
16	1901	77715092	77720772	30
16	1902	77720772	77728000	29
16	1903	77728000	77735474	29
16	1904	77735474	77743558	27
16	1905	77743558	77745908	21
16	1906	77745908	77759403	20
16	1907	77759403	77762832	19
16	1908	77762832	77763989	18
16	1909	77763989	77769834	19
16	1910	77769834	77781800	18
16	1911	77781800	77801230	17
16	1912	77801230	77805901	18
16	1913	77805901	77827349	17
16	1914	77827349	77843316	18
16	1915	77843316	77845650	17
16	1916	77845650	77847613	17
16	1917	77847613	77865292	18
16	1918	77865292	77879657	19
16	1919	77879657	77893684	21
16	1920	77893684	77906609	22
16	1921	77906609	77915260	23
16	1922	77915260	77916191	24
16	1923	77916191	77951381	23
16	1924	77951381	77954525	24
16	1925	77954525	77961259	25
16	1926	77961259	77963488	28
16	1927	77963488	77965017	30
16	1928	77965017	77974665	31
16	1929	77974665	77976242	30
16	1930	77976242	77978067	25
16	1931	77978067	77980030	24
16	1932	77980030	78004360	23
16	1933	78004360	78005533	25
16	1934	78005533	78021031	24
16	1935	78021031	78022835	37
16	1936	78022835	78031587	39
16	1937	78031587	78037250	53
16	1938	78037250	78045679	48
16	1939	78045679	78064733	50
16	1940	78064733	78073264	47
16	1941	78073264	78077038	45
16	1942	78077038	78085930	36
16	1943	78085930	78097665	32
16	1944	78097665	78101731	33
16	1945	78101731	78108519	32
16	1946	78108519	78122693	31
16	1947	78122693	78128267	32
16	1948	78128267	78146486	33
16	1949	78146486	78158754	34
16	1950	78158754	78160462	37
16	1951	78160462	78162460	36
16	1952	78162460	78164235	34
16	1953	78164235	78167658	25
16	1954	78167658	78172536	26
16	1955	78172536	78179248	25
16	1956	78179248	78181791	27
16	1957	78181791	78184745	26
16	1958	78184745	78188738	25
16	1959	78188738	78196020	23
16	1960	78196020	78201292	27
16	1961	78201292	78209069	29
16	1962	78209069	78225633	30
16	1963	78225633	78234673	29
16	1964	78234673	78239974	31
16	1965	78239974	78244295	38
16	1966	78244295	78244447	43
16	1967	78244447	78247842	42
16	1968	78247842	78253194	41
16	1969	78253194	78268191	40
16	1970	78268191	78273055	44
16	1971	78273055	78274795	46
16	1972	78274795	78277937	47
16	1973	78277937	78280176	52
16	1974	78280176	78285478	54
16	1975	78285478	78298334	60
16	1976	78298334	78302656	89
16	1977	78302656	78304424	123
16	1978	78304424	78308820	124
16	1979	78308820	78318348	125
16	1980	78318348	78322348	127
16	1981	78322348	78326209	128
16	1982	78326209	78330872	124
16	1983	78330872	78346915	127
16	1984	78346915	78347919	126
16	1985	78347919	78350900	121
16	1986	78350900	78356603	114
16	1987	78356603	78360350	116
16	1988	78360350	78361149	117
16	1989	78361149	78362564	113
16	1990	78362564	78366173	64
16	1991	78366173	78368068	65
16	1992	78368068	78385508	48
16	1993	78385508	78387120	55
16	1994	78387120	78390904	54
16	1995	78390904	78396781	56
16	1996	78396781	78402716	55
16	1997	78402716	78406836	53
16	1998	78406836	78413522	54
16	1999	78413522	78415731	55
16	2000	78415731	78420775	54
16	2001	78420775	78420802	55
16	2002	78420802	78424711	45
16	2003	78424711	78431485	42
16	2004	78431485	78436084	41
16	2005	78436084	78437354	40
16	2006	78437354	78439099	41
16	2007	78439099	78443040	42
16	2008	78443040	78446501	41
16	2009	78446501	78455829	39
16	2010	78455829	78460503	40
16	2011	78460503	78467324	41
16	2012	78467324	78469376	39
16	2013	78469376	78471710	39
16	2014	78471710	78477223	38
16	2015	78477223	78482947	37
16	2016	78482947	78495543	40
16	2017	78495543	78507797	39
16	2018	78507797	78512130	41
16	2019	78512130	78514168	40
16	2020	78514168	78523471	37
16	2021	78523471	78527598	40
16	2022	78527598	78527790	41
16	2023	78527790	78531528	38
16	2024	78531528	78532175	39
16	2025	78532175	78534322	40
16	2026	78534322	78536697	38
16	2027	78536697	78544986	39
16	2028	78544986	78548055	41
16	2029	78548055	78552528	40
16	2030	78552528	78553515	41
16	2031	78553515	78554351	40
16	2032	78554351	78555377	44
16	2033	78555377	78559734	45
16	2034	78559734	78561627	52
16	2035	78561627	78564262	50
16	2036	78564262	78566026	52
16	2037	78566026	78567518	51
16	2038	78567518	78568307	50
16	2039	78568307	78577298	49
16	2040	78577298	78581163	50
16	2041	78581163	78586303	50
16	2042	78586303	78593301	49
16	2043	78593301	78596298	50
16	2044	78596298	78603450	49
16	2045	78603450	78607394	47
16	2046	78607394	78608383	48
16	2047	78608383	78613761	47
16	2048	78613761	78617931	51
16	2049	78617931	78622688	52
16	2050	78622688	78629661	62
16	2051	78629661	78630819	61
16	2052	78630819	78631794	62
16	2053	78631794	78635926	61
16	2054	78635926	78638173	64
16	2055	78638173	78641740	63
16	2056	78641740	78643477	62
16	2057	78643477	78650001	61
16	2058	78650001	78652643	65
16	2059	78652643	78654996	67
16	2060	78654996	78657585	66
16	2061	78657585	78663627	65
16	2062	78663627	78667846	66
16	2063	78667846	78670954	68
16	2064	78670954	78675681	66
16	2065	78675681	78678781	59
16	2066	78678781	78685819	56
16	2067	78685819	78689890	58
16	2068	78689890	78698550	57
16	2069	78698550	78716304	58
16	2070	78716304	78717672	60
16	2071	78717672	78717995	59
16	2072	78717995	78720053	57
16	2073	78720053	78721419	58
16	2074	78721419	78724780	58
16	2075	78724780	78729402	57
16	2076	78729402	78733526	58
16	2077	78733526	78745815	57
16	2078	78745815	78746711	54
16	2079	78746711	78750461	48
16	2080	78750461	78757235	36
16	2081	78757235	78761364	33
16	2082	78761364	78766259	31
16	2083	78766259	78766847	33
16	2084	78766847	78768311	31
16	2085	78768311	78768515	30
16	2086	78768515	78773900	28
